ngram,noun,adjective,year,count
wellbeing_noun=>australian_adj,wellbeing,australian,1987,4
wellbeing_noun=>australian_adj,wellbeing,australian,1994,4
wellbeing_noun=>australian_adj,wellbeing,australian,1997,1
wellbeing_noun=>australian_adj,wellbeing,australian,2003,1
wellbeing_noun=>australian_adj,wellbeing,australian,2006,2
wellbeing_noun=>australian_adj,wellbeing,australian,2007,5
wellbeing_noun=>australian_adj,wellbeing,australian,2011,5
wellbeing_noun=>australian_adj,wellbeing,australian,2013,1
wellbeing_noun=>australian_adj,wellbeing,australian,2014,2
wellbeing_noun=>australian_adj,wellbeing,australian,2016,4
wellbeing_noun=>australian_adj,wellbeing,australian,2017,6
wellbeing_noun=>australian_adj,wellbeing,australian,2018,2
wellbeing_noun=>australian_adj,wellbeing,australian,2019,3
wellbeing_noun=>european_adj,wellbeing,european,1914,2
wellbeing_noun=>european_adj,wellbeing,european,1915,2
wellbeing_noun=>european_adj,wellbeing,european,1920,1
wellbeing_noun=>european_adj,wellbeing,european,1929,1
wellbeing_noun=>european_adj,wellbeing,european,1938,1
wellbeing_noun=>european_adj,wellbeing,european,1940,4
wellbeing_noun=>european_adj,wellbeing,european,1944,1
wellbeing_noun=>european_adj,wellbeing,european,1947,1
wellbeing_noun=>european_adj,wellbeing,european,1949,1
wellbeing_noun=>european_adj,wellbeing,european,1950,6
wellbeing_noun=>european_adj,wellbeing,european,1962,1
wellbeing_noun=>european_adj,wellbeing,european,1972,1
wellbeing_noun=>european_adj,wellbeing,european,1975,3
wellbeing_noun=>european_adj,wellbeing,european,1980,2
wellbeing_noun=>european_adj,wellbeing,european,1981,1
wellbeing_noun=>european_adj,wellbeing,european,1984,3
wellbeing_noun=>european_adj,wellbeing,european,1985,1
wellbeing_noun=>european_adj,wellbeing,european,1986,1
wellbeing_noun=>european_adj,wellbeing,european,1989,3
wellbeing_noun=>european_adj,wellbeing,european,1991,1
wellbeing_noun=>european_adj,wellbeing,european,1995,1
wellbeing_noun=>european_adj,wellbeing,european,1997,3
wellbeing_noun=>european_adj,wellbeing,european,1998,1
wellbeing_noun=>european_adj,wellbeing,european,1999,7
wellbeing_noun=>european_adj,wellbeing,european,2001,1
wellbeing_noun=>european_adj,wellbeing,european,2002,2
wellbeing_noun=>european_adj,wellbeing,european,2003,3
wellbeing_noun=>european_adj,wellbeing,european,2004,1
wellbeing_noun=>european_adj,wellbeing,european,2007,2
wellbeing_noun=>european_adj,wellbeing,european,2008,1
wellbeing_noun=>european_adj,wellbeing,european,2009,3
wellbeing_noun=>european_adj,wellbeing,european,2010,2
wellbeing_noun=>european_adj,wellbeing,european,2011,2
wellbeing_noun=>european_adj,wellbeing,european,2014,3
wellbeing_noun=>european_adj,wellbeing,european,2015,2
wellbeing_noun=>european_adj,wellbeing,european,2016,5
wellbeing_noun=>european_adj,wellbeing,european,2018,1
wellbeing_noun=>european_adj,wellbeing,european,2019,2
wellbeing_noun=>creative_adj,wellbeing,creative,1960,3
wellbeing_noun=>creative_adj,wellbeing,creative,1965,2
wellbeing_noun=>creative_adj,wellbeing,creative,1975,1
wellbeing_noun=>creative_adj,wellbeing,creative,1979,1
wellbeing_noun=>creative_adj,wellbeing,creative,1980,1
wellbeing_noun=>creative_adj,wellbeing,creative,1985,1
wellbeing_noun=>creative_adj,wellbeing,creative,1987,1
wellbeing_noun=>creative_adj,wellbeing,creative,1988,1
wellbeing_noun=>creative_adj,wellbeing,creative,1989,2
wellbeing_noun=>creative_adj,wellbeing,creative,1992,1
wellbeing_noun=>creative_adj,wellbeing,creative,1994,2
wellbeing_noun=>creative_adj,wellbeing,creative,1995,5
wellbeing_noun=>creative_adj,wellbeing,creative,1997,1
wellbeing_noun=>creative_adj,wellbeing,creative,2003,1
wellbeing_noun=>creative_adj,wellbeing,creative,2004,2
wellbeing_noun=>creative_adj,wellbeing,creative,2005,4
wellbeing_noun=>creative_adj,wellbeing,creative,2006,5
wellbeing_noun=>creative_adj,wellbeing,creative,2007,1
wellbeing_noun=>creative_adj,wellbeing,creative,2008,7
wellbeing_noun=>creative_adj,wellbeing,creative,2009,2
wellbeing_noun=>creative_adj,wellbeing,creative,2010,2
wellbeing_noun=>creative_adj,wellbeing,creative,2011,3
wellbeing_noun=>creative_adj,wellbeing,creative,2012,3
wellbeing_noun=>creative_adj,wellbeing,creative,2013,1
wellbeing_noun=>creative_adj,wellbeing,creative,2015,4
wellbeing_noun=>creative_adj,wellbeing,creative,2016,5
wellbeing_noun=>creative_adj,wellbeing,creative,2017,2
wellbeing_noun=>creative_adj,wellbeing,creative,2019,2
wellbeing_noun=>balanced_adj,wellbeing,balanced,1931,2
wellbeing_noun=>balanced_adj,wellbeing,balanced,1933,2
wellbeing_noun=>balanced_adj,wellbeing,balanced,1959,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1968,2
wellbeing_noun=>balanced_adj,wellbeing,balanced,1969,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1970,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1972,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1974,4
wellbeing_noun=>balanced_adj,wellbeing,balanced,1975,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1980,2
wellbeing_noun=>balanced_adj,wellbeing,balanced,1983,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1986,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1988,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1989,5
wellbeing_noun=>balanced_adj,wellbeing,balanced,1997,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,1999,4
wellbeing_noun=>balanced_adj,wellbeing,balanced,2001,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,2002,4
wellbeing_noun=>balanced_adj,wellbeing,balanced,2004,2
wellbeing_noun=>balanced_adj,wellbeing,balanced,2007,5
wellbeing_noun=>balanced_adj,wellbeing,balanced,2008,3
wellbeing_noun=>balanced_adj,wellbeing,balanced,2009,2
wellbeing_noun=>balanced_adj,wellbeing,balanced,2012,1
wellbeing_noun=>balanced_adj,wellbeing,balanced,2013,2
wellbeing_noun=>balanced_adj,wellbeing,balanced,2014,3
wellbeing_noun=>balanced_adj,wellbeing,balanced,2015,6
wellbeing_noun=>balanced_adj,wellbeing,balanced,2016,5
wellbeing_noun=>balanced_adj,wellbeing,balanced,2017,8
wellbeing_noun=>balanced_adj,wellbeing,balanced,2018,5
wellbeing_noun=>balanced_adj,wellbeing,balanced,2019,3
wellbeing_noun=>natural_adj,wellbeing,natural,1830,7
wellbeing_noun=>natural_adj,wellbeing,natural,1864,4
wellbeing_noun=>natural_adj,wellbeing,natural,1869,8
wellbeing_noun=>natural_adj,wellbeing,natural,1874,1
wellbeing_noun=>natural_adj,wellbeing,natural,1878,4
wellbeing_noun=>natural_adj,wellbeing,natural,1885,1
wellbeing_noun=>natural_adj,wellbeing,natural,1894,12
wellbeing_noun=>natural_adj,wellbeing,natural,1896,1
wellbeing_noun=>natural_adj,wellbeing,natural,1901,1
wellbeing_noun=>natural_adj,wellbeing,natural,1904,1
wellbeing_noun=>natural_adj,wellbeing,natural,1905,13
wellbeing_noun=>natural_adj,wellbeing,natural,1910,1
wellbeing_noun=>natural_adj,wellbeing,natural,1911,3
wellbeing_noun=>natural_adj,wellbeing,natural,1912,2
wellbeing_noun=>natural_adj,wellbeing,natural,1913,3
wellbeing_noun=>natural_adj,wellbeing,natural,1916,2
wellbeing_noun=>natural_adj,wellbeing,natural,1917,9
wellbeing_noun=>natural_adj,wellbeing,natural,1918,7
wellbeing_noun=>natural_adj,wellbeing,natural,1920,2
wellbeing_noun=>natural_adj,wellbeing,natural,1925,1
wellbeing_noun=>natural_adj,wellbeing,natural,1928,1
wellbeing_noun=>natural_adj,wellbeing,natural,1931,1
wellbeing_noun=>natural_adj,wellbeing,natural,1934,3
wellbeing_noun=>natural_adj,wellbeing,natural,1935,2
wellbeing_noun=>natural_adj,wellbeing,natural,1938,1
wellbeing_noun=>natural_adj,wellbeing,natural,1939,1
wellbeing_noun=>natural_adj,wellbeing,natural,1941,2
wellbeing_noun=>natural_adj,wellbeing,natural,1942,3
wellbeing_noun=>natural_adj,wellbeing,natural,1944,3
wellbeing_noun=>natural_adj,wellbeing,natural,1948,1
wellbeing_noun=>natural_adj,wellbeing,natural,1951,1
wellbeing_noun=>natural_adj,wellbeing,natural,1952,2
wellbeing_noun=>natural_adj,wellbeing,natural,1954,1
wellbeing_noun=>natural_adj,wellbeing,natural,1957,1
wellbeing_noun=>natural_adj,wellbeing,natural,1960,1
wellbeing_noun=>natural_adj,wellbeing,natural,1961,3
wellbeing_noun=>natural_adj,wellbeing,natural,1963,1
wellbeing_noun=>natural_adj,wellbeing,natural,1965,1
wellbeing_noun=>natural_adj,wellbeing,natural,1966,1
wellbeing_noun=>natural_adj,wellbeing,natural,1967,1
wellbeing_noun=>natural_adj,wellbeing,natural,1968,1
wellbeing_noun=>natural_adj,wellbeing,natural,1969,1
wellbeing_noun=>natural_adj,wellbeing,natural,1970,2
wellbeing_noun=>natural_adj,wellbeing,natural,1971,2
wellbeing_noun=>natural_adj,wellbeing,natural,1972,2
wellbeing_noun=>natural_adj,wellbeing,natural,1973,3
wellbeing_noun=>natural_adj,wellbeing,natural,1975,3
wellbeing_noun=>natural_adj,wellbeing,natural,1976,1
wellbeing_noun=>natural_adj,wellbeing,natural,1977,3
wellbeing_noun=>natural_adj,wellbeing,natural,1978,2
wellbeing_noun=>natural_adj,wellbeing,natural,1979,2
wellbeing_noun=>natural_adj,wellbeing,natural,1980,2
wellbeing_noun=>natural_adj,wellbeing,natural,1981,2
wellbeing_noun=>natural_adj,wellbeing,natural,1982,5
wellbeing_noun=>natural_adj,wellbeing,natural,1983,3
wellbeing_noun=>natural_adj,wellbeing,natural,1984,2
wellbeing_noun=>natural_adj,wellbeing,natural,1985,5
wellbeing_noun=>natural_adj,wellbeing,natural,1986,8
wellbeing_noun=>natural_adj,wellbeing,natural,1987,7
wellbeing_noun=>natural_adj,wellbeing,natural,1988,2
wellbeing_noun=>natural_adj,wellbeing,natural,1989,5
wellbeing_noun=>natural_adj,wellbeing,natural,1990,1
wellbeing_noun=>natural_adj,wellbeing,natural,1991,2
wellbeing_noun=>natural_adj,wellbeing,natural,1993,6
wellbeing_noun=>natural_adj,wellbeing,natural,1994,1
wellbeing_noun=>natural_adj,wellbeing,natural,1996,7
wellbeing_noun=>natural_adj,wellbeing,natural,1997,1
wellbeing_noun=>natural_adj,wellbeing,natural,1998,13
wellbeing_noun=>natural_adj,wellbeing,natural,1999,1
wellbeing_noun=>natural_adj,wellbeing,natural,2001,5
wellbeing_noun=>natural_adj,wellbeing,natural,2002,9
wellbeing_noun=>natural_adj,wellbeing,natural,2003,6
wellbeing_noun=>natural_adj,wellbeing,natural,2004,3
wellbeing_noun=>natural_adj,wellbeing,natural,2005,3
wellbeing_noun=>natural_adj,wellbeing,natural,2006,1
wellbeing_noun=>natural_adj,wellbeing,natural,2007,5
wellbeing_noun=>natural_adj,wellbeing,natural,2008,5
wellbeing_noun=>natural_adj,wellbeing,natural,2009,8
wellbeing_noun=>natural_adj,wellbeing,natural,2010,8
wellbeing_noun=>natural_adj,wellbeing,natural,2011,9
wellbeing_noun=>natural_adj,wellbeing,natural,2012,14
wellbeing_noun=>natural_adj,wellbeing,natural,2013,15
wellbeing_noun=>natural_adj,wellbeing,natural,2014,10
wellbeing_noun=>natural_adj,wellbeing,natural,2015,10
wellbeing_noun=>natural_adj,wellbeing,natural,2016,11
wellbeing_noun=>natural_adj,wellbeing,natural,2017,14
wellbeing_noun=>natural_adj,wellbeing,natural,2018,29
wellbeing_noun=>natural_adj,wellbeing,natural,2019,16
wellbeing_noun=>false_adj,wellbeing,false,1943,1
wellbeing_noun=>false_adj,wellbeing,false,1944,2
wellbeing_noun=>false_adj,wellbeing,false,1945,2
wellbeing_noun=>false_adj,wellbeing,false,1960,2
wellbeing_noun=>false_adj,wellbeing,false,1962,2
wellbeing_noun=>false_adj,wellbeing,false,1966,1
wellbeing_noun=>false_adj,wellbeing,false,1972,3
wellbeing_noun=>false_adj,wellbeing,false,1974,1
wellbeing_noun=>false_adj,wellbeing,false,1980,1
wellbeing_noun=>false_adj,wellbeing,false,1982,1
wellbeing_noun=>false_adj,wellbeing,false,1985,4
wellbeing_noun=>false_adj,wellbeing,false,1988,4
wellbeing_noun=>false_adj,wellbeing,false,1993,2
wellbeing_noun=>false_adj,wellbeing,false,1995,1
wellbeing_noun=>false_adj,wellbeing,false,2001,1
wellbeing_noun=>false_adj,wellbeing,false,2003,1
wellbeing_noun=>false_adj,wellbeing,false,2007,1
wellbeing_noun=>false_adj,wellbeing,false,2009,1
wellbeing_noun=>false_adj,wellbeing,false,2010,1
wellbeing_noun=>false_adj,wellbeing,false,2011,3
wellbeing_noun=>false_adj,wellbeing,false,2012,1
wellbeing_noun=>false_adj,wellbeing,false,2013,1
wellbeing_noun=>false_adj,wellbeing,false,2014,3
wellbeing_noun=>false_adj,wellbeing,false,2016,1
wellbeing_noun=>false_adj,wellbeing,false,2017,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1798,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1812,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1836,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1849,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1851,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1852,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1853,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1855,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1856,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1857,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1860,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1861,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1866,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1868,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1874,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1880,10
wellbeing_noun=>greatest_adj,wellbeing,greatest,1881,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1884,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1885,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1886,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1890,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1891,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1892,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1894,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1895,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1896,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1898,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1899,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1900,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1902,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1907,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1908,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1909,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1911,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1913,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1914,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1915,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1917,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1918,13
wellbeing_noun=>greatest_adj,wellbeing,greatest,1919,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1920,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1921,13
wellbeing_noun=>greatest_adj,wellbeing,greatest,1922,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1923,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1924,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1925,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1926,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1927,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1928,16
wellbeing_noun=>greatest_adj,wellbeing,greatest,1929,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1930,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1931,12
wellbeing_noun=>greatest_adj,wellbeing,greatest,1932,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1933,7
wellbeing_noun=>greatest_adj,wellbeing,greatest,1934,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1935,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1936,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1937,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1938,7
wellbeing_noun=>greatest_adj,wellbeing,greatest,1939,13
wellbeing_noun=>greatest_adj,wellbeing,greatest,1940,10
wellbeing_noun=>greatest_adj,wellbeing,greatest,1941,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1942,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1943,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1944,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1945,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1946,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1947,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1948,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1949,9
wellbeing_noun=>greatest_adj,wellbeing,greatest,1951,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1952,11
wellbeing_noun=>greatest_adj,wellbeing,greatest,1953,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1954,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1955,9
wellbeing_noun=>greatest_adj,wellbeing,greatest,1956,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1957,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1958,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1961,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1962,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1963,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1964,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1965,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1966,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1967,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1968,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1969,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1970,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1971,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1972,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1973,9
wellbeing_noun=>greatest_adj,wellbeing,greatest,1974,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1975,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1976,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1977,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1978,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1979,1
wellbeing_noun=>greatest_adj,wellbeing,greatest,1980,9
wellbeing_noun=>greatest_adj,wellbeing,greatest,1981,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1982,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,1983,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1984,9
wellbeing_noun=>greatest_adj,wellbeing,greatest,1985,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1986,7
wellbeing_noun=>greatest_adj,wellbeing,greatest,1987,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1988,4
wellbeing_noun=>greatest_adj,wellbeing,greatest,1989,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1990,2
wellbeing_noun=>greatest_adj,wellbeing,greatest,1991,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1992,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1993,12
wellbeing_noun=>greatest_adj,wellbeing,greatest,1994,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1995,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1996,6
wellbeing_noun=>greatest_adj,wellbeing,greatest,1997,5
wellbeing_noun=>greatest_adj,wellbeing,greatest,1998,8
wellbeing_noun=>greatest_adj,wellbeing,greatest,1999,9
wellbeing_noun=>greatest_adj,wellbeing,greatest,2000,10
wellbeing_noun=>greatest_adj,wellbeing,greatest,2001,3
wellbeing_noun=>greatest_adj,wellbeing,greatest,2002,9
wellbeing_noun=>greatest_adj,wellbeing,greatest,2003,10
wellbeing_noun=>greatest_adj,wellbeing,greatest,2004,7
wellbeing_noun=>greatest_adj,wellbeing,greatest,2005,15
wellbeing_noun=>greatest_adj,wellbeing,greatest,2006,7
wellbeing_noun=>greatest_adj,wellbeing,greatest,2007,13
wellbeing_noun=>greatest_adj,wellbeing,greatest,2008,14
wellbeing_noun=>greatest_adj,wellbeing,greatest,2009,14
wellbeing_noun=>greatest_adj,wellbeing,greatest,2010,17
wellbeing_noun=>greatest_adj,wellbeing,greatest,2011,10
wellbeing_noun=>greatest_adj,wellbeing,greatest,2012,12
wellbeing_noun=>greatest_adj,wellbeing,greatest,2013,16
wellbeing_noun=>greatest_adj,wellbeing,greatest,2014,7
wellbeing_noun=>greatest_adj,wellbeing,greatest,2015,18
wellbeing_noun=>greatest_adj,wellbeing,greatest,2016,32
wellbeing_noun=>greatest_adj,wellbeing,greatest,2017,21
wellbeing_noun=>greatest_adj,wellbeing,greatest,2018,16
wellbeing_noun=>greatest_adj,wellbeing,greatest,2019,8
wellbeing_noun=>ill_adj,wellbeing,ill,1850,1
wellbeing_noun=>ill_adj,wellbeing,ill,1852,1
wellbeing_noun=>ill_adj,wellbeing,ill,1880,1
wellbeing_noun=>ill_adj,wellbeing,ill,1890,1
wellbeing_noun=>ill_adj,wellbeing,ill,1897,1
wellbeing_noun=>ill_adj,wellbeing,ill,1901,1
wellbeing_noun=>ill_adj,wellbeing,ill,1907,3
wellbeing_noun=>ill_adj,wellbeing,ill,1915,3
wellbeing_noun=>ill_adj,wellbeing,ill,1919,1
wellbeing_noun=>ill_adj,wellbeing,ill,1922,4
wellbeing_noun=>ill_adj,wellbeing,ill,1924,1
wellbeing_noun=>ill_adj,wellbeing,ill,1938,2
wellbeing_noun=>ill_adj,wellbeing,ill,1940,1
wellbeing_noun=>ill_adj,wellbeing,ill,1946,1
wellbeing_noun=>ill_adj,wellbeing,ill,1952,2
wellbeing_noun=>ill_adj,wellbeing,ill,1956,3
wellbeing_noun=>ill_adj,wellbeing,ill,1963,1
wellbeing_noun=>ill_adj,wellbeing,ill,1964,2
wellbeing_noun=>ill_adj,wellbeing,ill,1967,1
wellbeing_noun=>ill_adj,wellbeing,ill,1970,5
wellbeing_noun=>ill_adj,wellbeing,ill,1971,3
